video_id,labels
GQECPJVY,"40,102"
RATNKVEI,133
ELLBVKOU,"102,15"
DNXYSEZZ,"2,68"
RHFOMHGA,"102,116,26,2,133,118,51,68,97,78"
FZQHVKOU,102
RWGXFPNE,78
FONBVFGA,52
ADLESPDU,"40,13"
HJMWHXGD,"68,133"
HXUPBKDQ,"102,15"
SNLTCPJK,123
PGAKCTFT,"38,96,27,47"
WIONKUOY,102
DQZODUPH,40
MKVGGBXG,40
TJTODDXI,15
TUASDICI,"68,133"
UVPAWLHH,2
UJWJQUIV,123
FEEUOSOB,78
TIJUAXGD,100
RBKDOGHA,"68,15"
BTNLAAHW,52
FTVUNTFT,"38,26,102,90,133,27"
GCOFNLOI,102
KEIXNUJL,"68,102"
WLHFWQTX,40
KCQBZHFB,"133,102"
XXUDXTUB,68
NMFRBZQJ,"68,75"
NXXOUEUL,112
ZGALCLSQ,"48,102,2,15,68,40"
SIOLHDCC,"133,102"
KELBMBME,"132,40,133,102"
SATLKKBT,40
RIWDPNPL,"2,102"
FBODHYES,78
MBDRMBQT,40
IZYCOTKX,"48,40,102"
DRAWPNQN,"2,102,15"
EBVYKGQD,2
ZYDYIDAL,"68,133"
UKJLNFFP,123
CNIZLPDU,"2,68"
EONSZADM,"27,78"
NFJDHIBW,"2,49"
USOWMZYO,"68,45,90"
DEKDOWUH,"68,102"
VFHQMNCR,"104,102,15"
LWPRZAFG,"78,122"
ZKOWVLSQ,"48,102,69,40,78"
APXYUHVR,"68,78"
CDPQUUJL,"68,78"
KJMDMKJZ,"114,78"
YXSVYLSQ,"48,40,102"
SWMFHKOU,"105,102,15,40,67,13"
HKMIRADX,102
CCWXNZDI,133
RNVVOCJH,"52,78"
ADMEMAMC,"68,133,102"
GJILKTKX,"104,40,102"
BTRUWPZC,58
RMNLEJBD,"102,15"
PKFCDAEM,40
SPRRBKEW,"52,102"
FKBRNAMC,"58,133"
KXBUZEWB,90
OFURKTFT,"38,26,102,47,27"
NDSVUNQN,90
PYBWJKEW,98
REVAPJKU,"102,15"
IXKBYJVY,"40,69,52"
VNQWMKRF,68
QATPNKDQ,68
VWREHFXO,102
WSMWFHAQ,"68,13"
OJFSSFKM,"68,117"
NISDGPIF,"5,133,8"
HZEPMVEI,"102,2,68,40,133"
BPQIRGIW,"2,68"
CJHQFUIV,"123,102"
ENDQONQN,15
MHXBKHGW,"96,26,47"
AKXVOXGD,40
FLLYALBD,2
SYKMKSBA,"38,102"
DNGBVBQT,78
HZYMLXGD,16
TQVMIXGD,133
LJFOBPLS,"2,68,40,133"
DZBUTVEI,"48,49,102,90,40,32,133"
ULRCBAMC,"133,102,87"
AGCAYUOY,"104,123,28"
XBXUXQDT,102
DOOCEFXO,"48,52,102,135"
DNPKNNQN,"102,15"
YAIOWKDQ,"68,133,102"
NCBLQQFB,133
BVKPQVMP,"102,47"
EMHDRRAC,"133,102"
VRBQNVKA,"102,2,115,15,100"
QPSZLHGA,"2,133,78"
KQRLIVEI,"52,49,102,90,32,133"
REEGADEV,"68,78"
SZKFOFXO,"104,48,102,135"
ZUFSRXGD,"68,102"
MEAOEVKA,"102,15"
NYRQFYMI,"2,49"
XATQFKEW,"13,100"
SFSRCXGD,100
SNLVMVTI,"2,68"
NKVQLZJZ,"2,69,102"
RJYVBVEI,"15,90"
BAORGFNJ,"2,68"
DFGORIBW,2
GBCWCVKA,102
QOUITEQQ,"68,69"
LAEDKZQJ,"1,51"
HZXHNBQT,"16,13,67"
NQHTPWWK,40
CLKFSQTX,"52,5"
PHEYIHAQ,"68,102"
TOXTWZQJ,67
JPLCENJC,67
FQRTGXYT,"104,74"
CSUXUCDA,78
YRJHBPKL,102
AYHICEOD,"68,133,15"
AZMMXVJP,78
COSHOCIN,"48,52,8,12"
PCQKFXGD,"97,47"
FCBQLNQN,15
DPYQWMVW,102
SLRMJNPL,"105,40,15"
RNATDPIF,"121,28"
EMOUHUOY,102
AZNCEFGA,133
HUIPOHGA,"25,40,133,102"
POLJMWUH,"40,102"
HLRDSADX,"16,99,103,102"
WVEUOQTX,"2,68,49"
NVBCCBQT,40
GCJCWFXO,"102,15"
BLFCPUPH,123
DWATGIWV,"123,15"
FMFAGKRV,"102,15"
KWQQTDAL,"38,104"
KPLKKGQD,68
SXGNUUDX,"48,133"
VEZQSPIF,"1,123,51"
FZFHFUIV,69
CIVAUSOM,52
LMZGXVEI,2
FGNWQPTK,"2,68,15,22"
QUWQJTUB,"7,8"
EEPQKGCS,"104,108,3,102,116,2,133,118,68,97"
HESZDXGD,100
TMPXWVMP,15
JIZUOUOY,"104,123"
MMNFYBQT,40
HFPQCUJL,123
WAOAQZIE,"48,40,102,52"
QKDOFZJZ,67
YUOJTBQT,"40,7"
UCEIPJVY,"48,40"
WGZXZRJS,78
KCHAEKGZ,123
NOZVUOTL,68
UVOTNPTK,2
GLTHLMZL,102
NRBYWONO,"102,15"
KPGBPLWC,68
JKYHEZTV,40
SGADGLHH,2
QOTAMDAL,"68,90"
XZEONEQQ,"68,40"
UJLTWYMI,"68,78"
XQNIJPTK,"102,2,15,68,22"
OIFXWXGD,"120,8"
IBBRGSEB,102
VWWUJGHE,123
DRCSLDCD,76
VDYOEFXO,"104,48,52,102,135"
OKYVRAEM,102
IEQOHGCS,"104,102,2,133,68,97"
LDMONKEW,46
QUKMHZLK,"128,48,133"
ZAYTNLHH,25
NGYITVRM,78
GNPDAFFP,123
NUXAPUDI,"2,68,52,15"
QCKQOUOY,"104,123,28"
WBPKKNPL,"2,68,133"
LHOVZBQT,"120,1"
FAKYGXRE,"2,68,102"
YKJGIXMC,"102,15"
NLEOFWBC,"68,97,67"
CXZHCRAC,"16,102,116,67"
RRIATCEI,"128,40"
MRUBKHGA,"133,78,102"
RWFRUPIF,"96,120,133,1"
UJAOSNQN,"2,102,15"
AZCRAEQQ,"58,68"
BXFKUFXO,"52,102"
HDABAOOZ,"68,78"
AGELRXDO,133
MBDLIHFB,"68,133,102,15"
HMBHUFIO,"2,15"
ITUCHSQK,68
BBMRKADX,"133,80"
XBZVTVKA,100
OIYUSXGD,100
RIWVPZQJ,16
GCOANFNJ,52
TAYOLNPL,"123,5,13"
HIMQNUIV,123
QPIZYDAL,"133,102"
DWDHEYES,78
YWLMRDQX,102
LZLBRPTK,"102,15"
PASMLYSZ,"84,78"
SCOZRXGD,133
TYSYKADM,"27,78"
DOLDFRAC,"40,133,102,45"
YINSGANS,"68,75"
RIFBMXMC,"40,80,102"
GAXQFNCR,"102,90"
JTFIAEWB,"48,135"
VQRCPUIV,"2,101"
AMPSJPKK,"52,102,69,114,40,133,27"
XZZSSXYT,"104,48,99,74"
NWPOMUXR,"58,40,78"
SAHOLQCN,"78,45"
EHKUYDFC,58
OPGKYXMC,"80,102"
JGKHMNQN,15
EOMJZVRM,102
KNWMNPTK,"104,68,102,15"
SFJQGTEK,2
GDFJTICC,68
WPTSIDAL,"123,5,13,104"
JYJKZVYK,78
KSHQXWMK,78
MWHPIFXO,"104,102,90,15,68"
WOQEDPKT,123
MDNXRTKX,102
VLNSRBQT,2
WXAGIKOU,"128,15,102,67"
ZLHZSNQN,"2,15"
MHNZJPDU,40
FBELGPLS,"104,102,90,2,68,133"
HRVFTVEI,133
EIZWGEOD,"52,102,2,69,15,133"
ZJVUOWBC,"96,1"
RDQNPVYU,68
JLAUPZYO,"40,133,102"
VYQZHMME,102
DIGPIZAA,123
LWJGVPDU,40
QTGRUUNV,40
JAKSSDGW,102
LXQQRLBD,"2,49"
LJGWINQN,"102,15"
KNWACZJZ,"25,52"
GIDRGVMP,"52,69"
ZURPZDAL,"68,32"
CIOHOUPH,"40,7"
XIRYZKWA,"16,78"
VGYHBSPG,"128,15"
ZRPPYBRS,45
WAHMQZDI,133
PPMQOLHH,"68,65"
JDJFTMVW,"58,104,102,2,128,10,118,68,78"
JGKZWGCS,"100,22"
HISXFZJZ,"40,133"
AACKOHGA,"2,68,133,116"
CIBBRUDI,"104,68,15"
QIZMMDSN,16
JETDPBQT,68
UCKPOGQD,68
LIWQNTFT,"38,26,102,90,47,27"
RLZGYKDQ,52
RWAUOMVW,"58,104,102,2,128,10,118,68,78"
PYXXAEQQ,133
XKQHOFYY,102
OOIOARTZ,78
YHLUKUDI,"2,68,103,15"
NTCPTLSQ,"68,40,78,102"
FXGDKPTK,"68,102,15"
QCEPDKDQ,"48,52"
YJRGZNQN,15
OFMUXMVW,"58,104,102,2,10,118,132,68,78"
VZGTCUDX,2
ISQJZVTI,32
ZVYBTVKA,"68,15"
WDLOSFUP,68
MYAURVEI,"123,90"
TQDCMUDX,"120,1,100"
OFJKQFUP,78
EFGIDVTI,"2,48"
HDDVCHGA,"102,2,97,133,78"
PGJSFUPH,123
IHQBKDAL,"2,68,133,102"
SDEWHCKR,15
MINAEKOU,"102,15"
GYNBPLZD,40
BPUWAKBS,123
AAWJEBGU,"52,78"
EVFZOLQI,"58,2"
XFPANGJU,"1,88"
CJQJUHVR,"68,40,8"
XSGXXTFT,"38,26,102,47,27"
MONVKPIF,"2,68,46,102"
VHWEEUHU,2
MDNRFBLQ,102
SMRYHUPH,40
LGIUHHAQ,"68,102"
NWISLNQN,15
PCXALNQN,"102,15"
ZQUWSPLS,"102,2,8,68,40,133"
XFFQCXGD,40
CIFKYVEI,"68,40,135"
QZVIDVYU,"109,133,68"
PLBRDLHH,102
XUUJFCGB,"40,7,78"
MLSTGQCN,133
RUTOJKJZ,52
ORVYSMVW,"58,104,102,2,128,10,118,78"
DPDUVJYD,40
NKSXJNSU,102
FHYNGEOD,69
NGDXKFFP,78
WYMQCUDI,"104,68"
UQLOPRAH,"68,15"
INFPVLHH,"68,65"
JDMVFUHU,2
WXVXNFAG,68
RFVSWHXM,68
CZXZAXGD,133
SIXNTNPL,"68,118,76"
SOJGNFUP,"102,112"
ENOEXGEG,68
WDDMUUIV,"104,31"
XFMVNQTX,"2,48,68"
TSDFHTCN,40
RLFTOJHH,40
DMEYKDAL,"52,69"
DVFZDJBD,2
DXUDLMGJ,29
IIQZSTFT,"38,96,27"
EVUQHLKI,102
DBMIBFFP,102
RCYEUOYV,78
PGUCDIWV,"133,102"
VAOVIYTZ,"104,68"
TXGABFUP,"102,112"
IOVYTEBY,"133,8"
IQLGOGJU,52
WMJALJDE,"133,12"
IBSGAMZL,48
WACJNTFT,"38,102,26,90,47,133,27"
AMBIRXTD,68
KCNZZPIK,68
ITTWCPKL,78
VMHHMVEI,"102,135,2,128,15,68,40,133"
TCGVPHGW,"104,102"
ZPFTSSUS,"102,15"
LQUDFNQN,2
IGTOFFXO,"48,52,102,135"
GMXWFVEI,"40,133,90"
PIPOYJIR,68
DINRQZLK,"133,102"
KANVIPIF,123
UWPKDMRQ,68
NLISQXSF,"52,102,15"
SRLCLMVW,102
SAOINNPL,"68,133,102"
BWWHFXYT,"99,102"
DDHGLXER,78
ADPUOTFT,"38,26,102,90,133,27"
XRAAWQTX,"2,68"
AVOZHKOU,"102,40,15,105,133,13"
QNSTTKOU,"69,133,102,15"
WZYVUFUP,"62,102,112"
ZLBUXYSZ,78
OJQQNLHH,2
FRZVTXEV,97
HSLIOTFT,"38,102,26,90,47,133,27"
WINFSCIW,78
EGAHHBGG,15
QQLRVEWB,"48,32,135"
QAVLMPTK,"68,102,15"
GNWELUPH,133
MTLWJGDO,40
GWRPTXDO,102
ZTJAWPTK,"2,68,102,15"
AJDDHWBO,133
OUADCUPH,32
GWOLWDGW,102
MQUWZUPH,"80,44,102,67"
RUAWPLHH,67
NLELYQJN,"78,67"
AROHKKEW,74
HBIVVADX,"16,102"
ZRXHHFKM,"91,44"
AJUQWNJC,68
MXZCLYSZ,"40,78"
KUADHVKA,102
UBPUDVTI,"123,102"
FKYTMLHH,16
HXWBCKWA,"78,100"
OBVHBUUK,105
ALNDAFYY,133
LDMQFVKA,"102,2,128,133,100"
GCUIIXSF,"15,102,67"
IMQYEFXO,"102,135"
PDDKTNQN,"68,102,15"
AXUPFLSQ,128
JENCWFPE,40
JDANQKRV,"2,40,8"
LVXQANPL,13
EHPQOXMC,"40,102"
BSOSLZJZ,"133,102"
IOXRNUOY,"123,28"
POBTIPKL,123
BTFDSVYK,"120,137"
BWJJAUXV,15
EFLTFPKK,"38,104,90,68,133"
HWGYDTUB,"68,46"
THLUOSBA,102
TZGKUDAL,"68,40"
AOPODKGZ,123
FUNGQWUH,"133,102"
NABISUPH,"104,68"
VACUGUPH,40
SYKKLJVY,"40,102"
TEOOLDAL,"2,68,123"
HFECYDFS,68
TFUWEKOU,"114,133,102"
IIEAPZLK,102
RGEODLHH,19
FECPVTEK,68
LCTQFFAU,"41,13,78"
EVXXPNMW,78
EFTMFIQR,"1,100"
XMSWDBQT,40
WORNNGIW,"68,133"
PMACXDAL,"2,133"
YZLXVNQN,"102,15"
QZNWUREH,40
RTQPSPLS,"102,90,2,68,40,133"
TZBHHPIF,"120,133,8,1"
BXKFBMVW,"58,104,102,2,128,10,118,68,78"
GBNNHJVR,68
QVYONVRU,78
ADUJTKPH,41
JFMQRQDT,68
KASUBDGW,102
QBDAFPAB,"5,8,102"
TGQEPXYT,99
ATAXUSVW,"102,78"
KAGZKADX,102
FKHOKPKT,123
KRTASNPL,"68,133,102,82"
QEQLYLKI,78
VUMNMVCR,"68,133"
RZHMSZQJ,"2,68"
NXJKMXMC,"80,78,102"
BRCQCNQN,15
KOAWRVEI,"104,40,133,90"
QUJYGLVZ,78
DZWSNMCV,85
JZQGCUPH,123
OFIFIEBY,"104,40"
AADGMXRE,"2,68,102"
TOPKBDGW,"68,52,102,90"
CKKBPSEB,"2,15"
JXGROEUL,"126,2"
IWJOERHB,15
VPVJNVKA,"68,102,15"
GHFTAPKK,"133,102"
TTZOSVMP,"52,123,90,69,68"
HZEPRBGG,2
MYONTPDI,123
TPRGHHGA,"2,68,133,78,117"
SEOXWUDX,133
VUODJRLL,"58,2,100,104"
LGHVFYUQ,78
XJNOINXN,"109,78,102"
DUTGGEQQ,"78,7,8,1"
ERHIXSEB,15
RHOMGBQT,2
AJGOVQWI,"123,102"
OWDTGBQT,59
AHLRRTEK,102
NUBOLKEW,36
XWJYFFUP,"68,112"
MEDAVGBP,"68,78"
KGVXNNSU,133
XTFRDLSQ,"48,15"
SXLVOIWV,"104,102,116,90,68"
IKUPPWUH,"40,102"
MRFYOPAB,123
NSDORVMW,68
VFUWSGHE,68
NFAJJKGZ,68
YMMAASOB,68
QLFKUVEI,"103,90"
AXXNILHH,16
XSSZNKEW,68
HRVFFDQX,"49,102"
GEGIEUOY,102
QLBFEVIQ,56
QFLMTFKM,"68,133"
SFBNEBQT,"2,68"
NWHTUBQT,"68,82"
TIMDCXYT,"104,48,102,2,99"
OAIUAPIF,"1,123,51"
DQPBFHIS,"68,102,45"
YULJIVEI,"104,32"
SGYLOGCS,"3,118"
FQCXWHGA,"2,68,78,102"
RQFZTBQT,68
OHEWYNQN,68
HIBEYBXG,"104,32"
TLYWYADX,99
BIBTLPTK,"2,68,102,15"
CPEATHGA,"2,68,133"
QQTAHVKA,"68,133,102,15"
IFEHZUPH,"80,102"
UUIBTHVR,"68,123"
RYBUAPTK,"2,68,15"
XIPUXFJO,68
CLDCLPTK,"68,102,15"
QFJMCTFT,"38,26,102,133,27"
PYJVIPTK,"2,68,15"
SNMCSEUL,68
LTITVKEW,"136,102"
LPHXOVTI,"2,48,32"
MFJAYPKK,"52,102,69,114,40,133,27"
ZOCXMQFB,"68,78,65"
VTAEYRAC,102
VOCEPBQT,68
NJGSYBQT,16
QBUQQDCC,68
HLZJNXEC,"81,68,19"
BEXZBZTV,40
FRBWJMHZ,"68,102"
NANODIWV,102
FHVOTFXO,"102,135"
ZUDKUNJC,102
AZZNRHGA,"102,116,2,133,118,51,68,97,78"
WPNFXBQT,8
KQNHAUXS,"2,68"
QVJUAHVR,"7,8"
JLYNVVKA,"133,102"
OARRDMCW,102
RTIBLUDX,"38,133"
UZTFSTEK,133
HWAUGPIF,"133,102"
TTMMYNPL,"52,64,15"
TEHNXLSQ,"48,102,2,15,68,40"
OEPLXTEK,133
FQWQTGIW,"2,68"
EKGAELHH,68
MCVZXJBD,"102,15"
PIDUHLHH,68
RKWBHIQR,"102,26,1,51,97,78,100"
MEYFSUPH,"1,123"
SEKFGUOO,15
PFINPKOU,"105,102,110,69,15,40"
KUFGQGHA,"2,15"
MTTTQYUQ,"13,78"
TQOVJTHG,102
RUCSBKTR,"78,102"
UVUSONQN,"102,15"
HFBQBXYT,"104,48,99,116"
WEFEKONO,"128,102,15"
NVQVEDAL,"104,123,5,40,13"
UAJCUVMW,68
WHDTEVEI,"104,48,49,2,103,40,133"
XXRTEXER,"59,78"
MJARRNPL,"2,64"
NVMBBHAQ,"105,40"
JFXERPLS,"38,68,133,102"
LWBOPDCD,2
UOXFLZYO,"38,102"
XYOUIXXP,41
ARCXWAMC,"133,99,106"
GNKZSDXI,78
MFFMNEWB,"48,32,135"
BPQJBVEI,"40,133,100"
BCRSGFFP,"133,100"
ANXQGLHH,68
HVNGCFFP,40
UNLSZFPE,78
DMBQDVCV,"68,75"
QSSVBJWU,2
OADXLJVY,"40,102"
VJKTUZLK,"133,102"
XSZDPZQJ,52
NCTZEVIQ,"56,68"
LQLTFLKY,68
PXLVDUUK,"52,44"
HWWWGIBW,"40,8"
IMYGYGQD,68
QCFXXSDK,133
FHRLWBBY,"52,78,45,102"
XMLEHFAG,68
AIFRKUPH,123
VQLKJXMC,80
UERGSPKK,"38,102,90,68,133"
RAXPTXXP,1
JNKJMFUP,112
NSUVCMCV,85
OYPLGKRV,"49,102"
UQNXDHFB,"133,67"
BLTJDHSA,"52,102"
VXSJRSDK,"2,68"
UKQAOHGA,"102,26,2,133,118,51,68,97"
QVLHFLSQ,"48,40,102"
YUKGYDAL,"2,32,123"
RIOBCJBD,15
EDVOGDEV,"40,78"
NBSZYUOY,"104,123"
AWNCQYTZ,"104,133"
BOWEZPKK,"38,104,102,90,84,67,68,133,46"
WTZAPXGD,"102,45"
IUCIPSEB,102
VNRNSAMC,"120,8,87"
RALCEPTK,"68,102,15"
PPLQHPAB,"68,52,78"
FAQYFXHP,"52,69,8,102"
GDVTQVYU,38
BXEGEPKK,"38,104,90,68,133"
DVARKWUH,"78,102"
AVZOCEDF,133
LTJGNVEI,"102,90,2,103,68,133,100"
COYLUXGD,133
DKLTBKEW,38
XNKLWDKB,15
RSAHUBME,133
GDMRSHGA,"2,68,102"
LJJLLLVZ,2
DORHWNCR,15
DPGTZTFT,"38,26,102,47,27"
BJWTSBRS,52
PKFTLTHG,"2,133"
CNQQBDAL,"2,133"
YLUGHUDX,"48,133"
NVAJHBGU,52
NRWDNIWV,90
SMXFVEQQ,"16,68"
VKBYQTCN,40
EHCXADAL,"104,52,123,102,2,5,32,13"
PPDRSRLL,"128,100"
QEBFIVEI,"104,103,135"
LJRUCLHH,68
GAOUGEWB,"133,102,90"
EGGXREUL,68
VEPLRVMP,"32,123"
OJTGDPTK,"68,15"
TUZBBHGA,"68,45"
ORVFZVKA,"2,100"
HAYPEADX,"133,102,80"
RZDQSUBE,19
DPHFFDSN,15
HEQXRKBS,100
RQSHEDFS,68
EEOLXUXR,"40,47,67"
BOZPWWMK,102
QATTQPLS,"104,52,102,90,2,69,68,133"
HUGARLOI,"133,15"
EJPLNUHU,2
AAWXPNQN,15
OQZDKBBY,"41,78,102"
COIJYVMW,68
ENVROKOU,"52,102,114,128,15,67"
BULTANPO,100
NJCAEUIV,"52,123"
YWRRESBA,"2,48"
LROAGADX,"16,99,102"
EWCGFXGD,"78,102"
GXFEJMHZ,"102,78"
ADUQOXDO,"68,100"
YGTFZREH,102
IKGHQUOY,"40,102"
DKAOZHFB,"133,102"
XOIMIMVW,"52,102,90,2,15,132,68"
XBKFATFT,"38,26,102,90,133,27"
MWFMVBQT,"68,83"
PRNYKUDX,"52,133"
JMECODCD,"11,76"
SMNAVPDU,2
JEKOEAEM,40
EBDPMVTI,"2,48,32"
QGIJLLBD,2
WICVJJKU,15
HYGNCMRQ,123
GJPCTIQR,"102,1,97,68,133"
TTQAWLHH,68
VWYJHPKK,"38,104,68"
XDKZDPIF,121
CFPOXSOB,68
MPCDMDHC,"68,78"
VDQLMZLK,68
EWTTRPLS,"102,90,2,8,40,133"
TZIKNMHZ,"78,102"
BSIGZPTK,"2,68,15,22"
OLRYLAMC,"68,133"
SHPGHPAB,62
NFHKUFGA,"69,102"
KBOPGZTV,"2,15"
AARQKGQD,78
JIFPQBQT,40
ZPXFVKEW,40
RYQKYFFP,25
AJIKSDAL,"68,103,1"
KMNOAPIF,"96,120,133,1"
NQGKGMYV,68
RAWSAPKT,"123,102"
QWITCEOD,52
NRGFKEUL,68
TQXEMXER,78
BLLKTRAC,"104,102"
JPRPZLHH,68
XZQXRGQD,2
OJUZFSOB,78
EYHFBUPH,123
PARKGKGZ,123
KGZHYTFT,"38,26,102,47,27"
XXRXNLSQ,"48,40,102"
EGFFDKOU,"69,133,102,15"
XKKRFVMP,52
THMSJXMC,"80,102"
GAPGMDCC,"128,114,133,102"
CFGOHBOE,15
QDEDVPIF,121
WCQKNNQN,2
MUGCLNQN,15
PVWDUHPH,"40,52"
UKMCUKWA,"16,1,78"
GCMQSEWB,"68,90"
TGXOVIQR,"1,97"
ZFCICVKA,100
MGQYHBGU,69
BSPFWRHW,40
HDEPDADX,"40,80,102"
YWGQMNQN,15
YWWGJMCW,102
HRLXGSPG,15
CGDGJXYT,"48,99,74"
PDZDIVMP,"2,48,32"
EKIXUDQX,"48,133"
HFCQGFXO,"104,48,102,135"
CFVXTAOX,123
DERYDEWB,"52,133"
WVGHCCKR,102
FJGNJVKA,"48,102,15"
SDYKMPHK,"49,102"
WZUIAXGD,2
SDXSOAEM,40
BVPHRHGA,"102,2,133,1,118,51,97,78"
DJUTCPLS,"104,52,102,2,69,68,133"
KEFNJVKA,"102,2,128,133,100"
SUPPYVDY,"102,90,15"
DWYWYLKI,58
QHUGJUPH,133
UZNEBTFT,"38,26,102,133,27"
XBBYFAMC,"3,133,102"
PNLCDFUP,"68,112"
UVYTIRLL,"96,42,1"
DLBKKHGA,"133,90"
OUFOODMX,15
ELSWSKTR,"94,102"
WRIFLMRN,"40,133"
CAWOFVKA,"40,103,78,80"
BMSGLPAB,78
YSMJPFPE,68
VPCDITHG,"68,133"
RWPCUJWU,40
WDLWKUDI,"2,68,15"
PTUNBUHU,2
VAGTFMHZ,78
IKNDFVOG,"94,102"
SVCVZCIW,"2,68"
TPPMFTLI,78
MMVFDACP,"127,1"
SRTHNNPL,"2,102,64"
NFIBFRAM,68
YCWBIGQD,67
EJHQNMYV,68
XUUCYRGE,28
ADVQEVMP,"40,102"
VTBFBXGD,52
NZTAIVCV,58
EKZNANPO,"91,1,26,100"
DDMLHBBY,47
MTNLOSUS,15
FZRTOMYV,68
WAGLBTLI,68
TSZRJXYT,"104,99,102,74"
BIOGUXTD,"40,7"
SMLVTHSA,68
PRLWSVYK,45
UIAQGDAL,"68,102"
VJAOXIQR,"1,102,100"
NBAYBUJL,107
TFFWUUPH,123
FKISFDCD,"11,76"
FYHINGDO,68
PMGXDBQT,"68,102"
EJYJNZQJ,69
MWSSLDKB,"133,102,15"
RPHSPFGA,15
WLZUEKWA,102
KIJYWGCS,"104,3,102,2,133,118,68,97"
FTAZDFXO,"104,102,135"
NHJDBNQN,"68,15"
SCWWQPKK,"68,133"
FUKUDFFP,40
UQYZLJVY,"48,102,69,128,67,40"
CFBORPTK,2
VZLGRIQR,"2,68,100"
MTXDDNPL,"68,102"
CRCIONPL,123
FRYGDEUL,74
KZGTZOIM,68
KZGYRUDX,133
EHKECTKX,40
SXJRPFJO,133
JGBXPNQN,"102,15"
TAPKBPDU,68
GXOBQKDQ,52
LMZUJPIF,"1,123,51"
BZWVJNSU,100
LUFWNSEB,"102,15"
HDHALBQT,"59,65"
ZHICTWMK,78
AINYDTEK,"2,68"
EEKUVDQX,"48,133,13"
GEQAYNQN,"102,15"
DBKDAFFP,"106,102"
LHLKMGBP,102
JZMOEFXO,"102,15"
RRLGUPTK,"52,102,15"
ZZVMNPKK,"38,104,90,67,68,133"
HNQDFMME,"2,90"
OMJAGXGD,100
IAGDQKRF,68
ZPGLTGCS,"3,102,1,118,68,97"
LROICDCC,102
VZAYVNPL,2
DJZDVJBD,"103,102,15"
NEXTCFJY,68
OITCVXYT,"2,48,99,104"
VUAAWSBA,"49,48,40,133"
YFPUJPKK,133
LWSODIFB,10
GUMCQPLS,"104,102,2,68,133"
BGPFDNQN,"102,15"
AIWQFREH,52
BMTYVQXC,133
TFTPLPTK,"102,2,15,68,22"
FWRMCRTZ,78
GGGGBFXO,"48,52,102,135"
HXPBNBLQ,47
VQUOCIVA,78
LMELSMRQ,133
MQGFBNQN,"68,15"
CTLVPJVY,"48,102"
WFXEQFFP,123
TBAELVKA,"2,100"
SJQEFFFP,78
QOWVZTLI,"78,45"
UNHMXXRE,"2,68,102"
RANUNKOU,"102,40,15,105,133"
CCJMRUIV,90
SWZBXKTH,15
KBMCDMME,114
KLNCRBRS,40
OPYHHBXG,"48,102,2,67,40,133"
OMEUMPKL,"78,67"
OAIWVEDF,1
MKIRCRAC,133
EHASUEWB,"48,32,90,135"
TJGYLZQJ,2
DUZPVFGA,100
OBKNNGQD,10
QJOOBRAC,78
IGOVTBQT,102
EKNQPUHU,67
BGMFTCEI,"40,78"
TLPDHTFT,"38,102"
ZDNSTJBD,15
DDMZGLHH,68
LZCVRIQR,"1,102,100,51"
JVXCGKWA,78
FNJWQXYT,"116,90"
SWBOKADX,"52,102,16,69,40"
TPUZDLHH,57
XEFTFVEI,"102,90"
PUOKLPKK,"38,104,90,68,133"
XFGIWKOU,"133,15"
BBNCWNMW,40
VSTMPGIW,8
NITBYZIE,40
KWHFSPTK,"2,68,15"
UBZIAVEI,"102,90,15,68,40"
SMEDADMX,2
GGUQLNQN,"2,102,15"
OZDTAZJZ,"40,133,102,15"
BIUCIVKA,103
LPPDMBQT,73
PFQYGLDC,78
CPCYXUPH,123
UEQOJLDC,2
FLXZOBQT,"68,9,13"
TLFNEGCS,2
APPQWCNX,13
CLUQATFT,"38,102,26,90,47,133,27"
YFCYOHGA,"2,68,133,78"
NKTMRNQN,"102,15"
MPFGKZIE,"48,40,102,52"
QDOYQSOB,78
QYFDVPKK,"38,52,102,69,114,68,133,27"
TLCTMMVW,"58,104,102,2,10,118,68,78"
UHJKMDAL,"2,68,133"
KBMXGHAQ,102
NPDEBSEB,"52,99,102"
IGPPBCDA,9
PUJTHZXQ,"48,102,15"
HAFCVKPH,"48,15"
BFMZNKGZ,78
USUHGIVA,68
VPFIRBQT,68
JIZZEFUP,112
NXIOIKOU,"128,102"
HJWQZPKL,78
IKSJCWMK,78
QRADXXMC,"80,102"
CTAIICIN,"40,69,52"
APFQNQFB,123
YFQRWZJZ,"13,52,69,102"
OZTKIPKL,"1,51"
RTNRBRAC,"68,40,133,78"
MWCWKJVY,48
QVHLZDAL,"2,133"
ALYBARLL,2
PANVZLKI,68
MJOZXVEI,"104,102,135,90,2,128,15,68,40,133"
ABNXQJVY,102
IFWGYXMC,"68,80,102"
XIUJRMYV,62
ORUNJHCQ,102
XFDKFPAB,"40,7"
WUYVYAHK,21
QRYIWJYD,"52,78,102"
KMRWBUXR,"102,67"
FOFQVPKK,"68,133"
CBZFENQN,"102,15"
VZGPFLSQ,"68,40,102"
MELZSKRV,"40,8"
PQQJUUDI,"2,68,15"
DJHJDHGW,102
PBCMFBME,100
CLUBJIWV,90
FTTWKATH,68
KWNSDJYD,68
ZLBHWDPR,133
WIGFCXTD,2
BDUUXACP,102
ASNKPTUB,"16,68,123,51"
XAERRVEI,"48,49,90,2,103,40,133"
WNHGEBQT,52
HULCSPTK,"2,68,15"
