video_id,labels
MKJSPOIM,78
CSYSIFXO,"102,15"
RQAPITHG,"2,102"
XMOWJMME,"76,102"
JJUVKPTK,68
HRICCHGW,"13,116"
RCUIFEUL,"68,78"
STZUKGQD,68
OGEHPHGA,"102,26,2,118,51,68,97"
PHNXDZIE,"48,40,102,52"
BHSDAKGZ,37
RQLVIRTZ,68
OXMWFXFE,46
GNMCNCNX,40
PUBITVTI,"2,123,102"
MCNMTNQN,102
BVBVCNBD,"128,133"
MKVERFAU,"41,13"
BOBDIQJN,"78,67"
IQIMPBRS,"52,45"
GHUYPNQN,"2,68,15"
KEDTNLSQ,"48,102,69,40,78"
GDIHWWMK,78
VAXGDUPH,45
GJYYRMRN,2
ABPGSMVW,"58,104,102,2,10,118,68,78"
WQSPPGIW,"68,90"
WIGCGNQN,2
VNKWQUXR,47
GVSVLZLK,"40,102"
LCZZQTFT,"26,133,27"
XBZXFFXO,15
IPWPDQCN,133
ADPMWRAC,102
RMKWMVEI,"2,102"
IEUNABQT,68
CKCNPNPL,"52,102,103,8,64,68"
VJERKVEI,"102,90"
KPJYZBQT,"68,102"
VESZAVTI,"2,48,32"
ZUMNZTHG,"2,133,67"
IFCSBVEI,90
WHJRXNCR,"2,68,102"
CBEBTHDU,"69,102,67"
ZBCPYWUH,102
UXUGEUOY,133
GWTIDKTR,"68,94"
AFKWTSOB,78
RXGYSPLS,"102,2,114,68,40"
OPSARKOU,"68,102"
HKONLJIR,"13,102"
SFXEUDAL,"68,52"
KUDLUXGD,108
OHMICJIR,"52,13,102"
EFDCUUQK,"68,102,90"
AFNOXJKU,133
CEHXNFYS,133
DSNHODQX,9
TNKPBPTK,"102,90,2,15,68"
PDTOWPKK,"68,133"
HSBPYTEK,"68,76"
KVPVIVRM,2
UKTLDJKU,123
BBULNVTI,123
VIZMQNMW,119
JUXKJPKK,"38,68"
XBCRRIYC,"69,133,102"
LUUGDPTK,68
IHXVXUDI,"104,68,102"
LDROCVYK,"137,51"
PZTSMUJL,"133,102"
EAALLSEB,102
RJYHOHVR,"120,8"
NALQPEUL,112
YKYWTBQT,102
SQOTMOIM,78
YUUIREWT,123
IWAOTGQD,68
PIXZSHGA,"133,102,78"
USCNQHSA,"52,69"
GTRYPFXO,"68,102,15"
YUUUEXMC,68
CWAYVRME,78
ARRPVPKK,"38,133"
YGRIHSVW,68
EDVAGJTR,15
EAWLLRLL,"133,102"
PZGHYUDI,"2,68,104,15"
JZPZPJKU,"114,52,46"
SJDUEBME,100
CNEJLVTI,48
XQOHMRAM,40
YWOIQMGJ,78
CJNIBGBP,78
NDFHBVKA,"68,133"
QCJKIQCN,"104,133,67"
NVBSHJVY,102
CHJWVFUP,78
TLAPBEOD,69
JIFJVNQN,15
ZCCYAPKL,123
MPXFCBOE,"102,15"
HJZTAMHZ,"102,5,8,120,13"
DUMDWPLS,"68,40,90"
DMDFJHVR,"7,8"
ZLNBTVYU,133
ACESDPTK,"22,2,68,15"
XILNFSBA,68
ZQTSTVYK,25
NPVYEPTD,68
CRSCXBQT,78
EFIEFPTK,"68,102,15"
RVRRSFFP,78
KBFFKUUK,90
EJDEIPKL,123
BCYRJMME,133
DWXGZEUL,"68,112"
SQOUKZTV,133
YERQKKWA,"16,1,78"
MQINNKBS,78
AANKCVEI,"104,102,135,90,2,128,15,68,40,133"
SNFOQEUL,102
EPZQSVEI,"104,32,90,135"
ZNPVGLHH,68
XBYPREUL,"102,78"
CEIKSPIF,2
TDRLZWMK,68
OVOGYWMK,"68,78"
FNHGPUDX,52
EQWGUBBY,40
YRUIEJVY,"48,40,103,90"
LMQFXGIW,"7,13"
TXTEGVKA,"40,103,80"
EJDUGBME,40
DTRGWKJZ,"68,78"
WUGLHUDI,"2,68,104,15"
ZKNLUVEI,"68,103,123,90"
NXOHFAHW,40
NCXMVMRN,102
QTKFDCIN,"40,69,45"
XSKYVGIW,2
VEVTZSBA,"38,26,102,135,1,67"
JIJMPUHU,45
KVSTCVEI,"48,133,102"
JXYUYLBD,133
KTQKRFKM,"40,7"
NPKNYKPH,"48,15"
YBEKXXYT,116
PLZYERAH,"2,68,15"
BTGCVLHH,68
FBCOFDSN,2
VSVLYXDO,"2,1,118,51,133"
TNBIJIWV,"38,90"
XNZNWFPE,68
TTLVDAHW,52
DUREQPKK,"38,68,90"
GBMXODHC,78
WYMWNLKI,78
IMMDQPKK,"2,68"
ZKSDFFAU,"2,51"
CYEHBXGD,"128,68,133"
YRLNBMZL,68
VZBGCOOZ,"127,120,78,52"
KLCTRPTK,"102,15"
ZUYUHACP,"9,78"
NZMCLLHH,"40,7"
YGJPAIWV,90
AGYAXFXO,15
JQLWXVMP,40
HWKRQRJS,68
EYWEPFNJ,2
HCOLVLSQ,102
SNGVZLSQ,"48,68,15"
LBMDLUPH,"49,52,69"
EFZKYKDQ,"48,133,102,68"
PHLOLJHH,40
XIMXOXDO,"68,133"
SHRHJSOB,68
ZTXQCUJL,107
GTCXOVKA,"40,103,78,80"
NYEPCNQN,"102,15"
WFOIVMRN,"123,102,90,2,103,68,133,100"
LGVXEPTK,2
PWPVJGQD,"68,67"
FMPABZYO,"117,45"
HXDGGFUP,"68,112"
UNOMEVMP,133
BGRHTVEI,"52,49,102,90,32,133"
ZFBUBWUH,133
KGYNITHG,133
HKDBYGQD,68
KIRMDJVY,"40,103,52,90"
CUSEROIM,"2,94,68"
HPHVNHSA,"118,69,102,52"
GACRSEWB,"102,90"
YPYAAVEI,"104,49,90,2,103,40,133"
JIBEFVKA,"102,15"
EVSQLLSQ,"48,102,15"
XNRBDIQR,"102,133,39,8,120,97"
FSIRETEK,13
ZNUDHVEI,"48,49,102,90,33,40,133"
KXHZURFO,78
NCHTZFFP,111
NWYCQKRV,"2,52"
KRYXNXDO,"2,118,51,14,133"
AOZFLDMX,"102,15"
RENFHVEI,"40,90"
QQOEDOIM,68
BBIPHANS,78
QKENANPL,"121,123"
VWZBIJBD,"102,15"
VRCGATKX,102
IDQCKKOU,"105,102,110,133,69,15,40,67"
APYQFNQN,"2,15"
VEASVVCR,"68,133"
BKPMVBQT,45
CVCTMPKT,"123,102"
XLJCHBCH,40
YBHBVPKK,"68,90"
BZFYDVTI,2
SHJDOVMP,15
WFFDFFAU,"68,102,78"
LGWTPDSN,"91,133"
CJTABRSU,"133,13"
BPKVFFGA,"2,133"
OAHIQCKR,15
YHNYDMCV,"78,85"
SHWIDFJY,40
HRGWYUDX,"2,133"
SWMPUPTK,"102,2,15,68,22"
LGVGQFXO,90
KCLHCJHH,102
FGQLTMME,69
SBQVTEUL,112
KJVFTLOI,"133,15"
QYOQTVKA,102
IGOLQWUH,"105,40,102"
OKTALPTK,"2,102,15"
HDCFOCEI,78
WAVQANPL,"68,133"
UOWVBKOU,"102,40,15,105,133"
PELWMAMC,40
ECAWIPKK,"68,133,102"
FYGPDRAC,102
AIBKJAHW,52
BKKRHNQN,15
GHDSQUXS,"102,78"
DVNIOLDC,68
CPPMDDFS,78
WPSILJDE,"76,133,12"
ODIDOWMK,68
MGBXUNCR,90
LHQANKOU,"105,40,102,15"
HBLDZMWW,15
RIFRHUXS,62
CNUZUHGA,133
SMZARBRS,58
QQFGZYMI,52
LSTFDUIV,"34,31"
WFJHGXGD,"38,133"
CPBZJDAL,"123,5,13"
EILXLPAB,"68,120,123,1"
MEKYSLHH,"68,67"
GFKCGPAB,40
FGQVMBGU,40
MTGIOBGG,103
CCBIDMYV,"16,102"
VWEATPTK,"104,68,15"
UJZGNUPH,123
MVRYIJVR,"102,90"
EMVTQFFP,"68,133"
FAFGBDAL,"123,69,68,32,133,13"
YNSQNVTI,123
FBDNTIQR,"62,102,133,1,39,8,120,97"
UGHNQVOG,"68,78,102"
XDRSSVRM,78
BYPZMFGA,68
EQHCUJYD,68
MTKZZUDX,133
CMWWQVEI,"103,90"
NKFXYNQN,"68,15"
VYNBYQDT,102
HMEJMUNV,123
YGQDMWZS,123
FRTFDDAL,"68,52"
DRUIJHSA,"52,102"
SZEDZVKA,2
HUKUCWBC,"78,102"
SHGBWPKL,68
KQNLZVTI,"48,32"
SGGBCEQQ,"68,52"
ZFYQWBXG,"104,32"
CFOVXFXO,"104,90"
IKSBHMYV,133
PINDKQDT,123
JZUGAFGA,123
XSIGQVEI,"104,102,135,90,2,128,15,68,40,133"
MDTJLWSW,68
LXPVONQN,"2,15"
VUVQEADX,"40,102"
DGGOABQT,40
VIVUDPTK,"2,68,102,15"
PQSHVIFB,2
ICAERPKK,"38,102,90,68,133"
MVQPXFXO,"102,15"
QAVKLBQT,40
OCBLODAL,"69,68,133"
KEMLQDSN,100
RILPWSEB,102
LFOQQJKU,52
ZAOIWLHH,67
VLNEHFFP,"76,133,100"
MNBATGHA,"128,68"
RKEONVMP,"40,102,52"
HYJUSFXO,"104,68,15"
XJEUHKTR,"68,94"
RFNREXRE,"133,102,90"
AUEDLVKA,68
DHOGNUJL,10
FYIAJMVW,"58,104,102,2,10,68,78"
UOVZYGHE,68
MBSJOFFP,40
EBUBARHB,52
DQICCDGW,69
SMASFUUK,90
XBPHXEBY,"104,40"
HXMLUKGZ,123
QUZLTXGD,68
VKDSUPAF,"2,68"
WBNCKLSQ,"48,102,69,68,40,78"
SABUJLSQ,"52,78"
GNBOZUDX,38
KMJAIIQR,"102,39,8,120,97"
HZMXINPL,"102,15"
TBAJDFJO,68
PVQFAXMC,"40,80,102"
HDLQOWZS,123
ULGHNYMI,"102,67"
ANDAXPAB,"49,45,53,8,120,133"
OTRJOCIN,"40,52"
BRFGSEOD,"102,15"
WUXVGNSU,133
TPAQCFUP,2
ZLQLTMWW,15
XVHBHUOO,"102,15"
QEWPCJBD,15
VRMJRFFP,111
KJIZTPIF,68
YDKVRWZS,"128,123,102"
CTBFTPTK,"2,68,102,15"
YLZWAEDF,40
OQMXVRTZ,68
IXUYSLHH,"29,68"
FSENFADX,"16,40,102"
MUIDEKWA,2
RSNNETEK,102
NNRZZPLS,"68,133,102"
LFJZHVKA,78
XJDSUQCJ,"97,44"
DMTPURAC,"48,102,100,67"
SIHBNJVY,"48,40,69,102"
BXJACVEI,"104,123,102"
FXXCMVYU,"133,102"
XMNLESEB,102
FVQCLDAL,"104,123,5,40,13"
MQWKZLHH,68
ZYVRPKGZ,68
DHXMQIWV,90
CICZVVMW,"68,78"
WUPVVSBA,"2,45"
MASTTNPL,123
KQYWHEQQ,"68,67"
QDTYHDAL,"68,69"
EGKSXPAB,"5,8"
EXNNWKRF,102
OEPGGUDX,"68,52"
CYPVQUJL,"1,123"
SFBHQFGA,133
SMGOZWBO,"102,67,40,133,13"
KBVQZCEI,78
WPOWFNQN,15
YGPGWVEI,68
HIYBRDMX,"102,15"
MAYGCPKL,"68,78"
HVSHVLKY,67
RNJRUXGD,"52,102"
VVESKXGD,68
LYYWFPTK,15
CMMVMUJL,"10,102"
BKQOMKOU,"114,133,102"
BRIPJXGD,"2,68"
JDUMHEWB,"40,90"
PMHLGLHH,"68,65"
ZHYKIPLS,"68,133"
RXTUKZIE,"40,133"
IMDTFTFT,"38,26,102,133,27"
XTBKANPL,"106,102"
JKENLNQN,"2,49"
PVVRGWUH,102
VSLAMGQD,"42,40"
KFBXVTHG,"16,108,102,100"
HWDHHFJO,67
QHAACFXO,"104,102,90,15"
WRYMMMCW,102
HADNWEWB,"133,102,90"
EKDVQIQR,"97,39"
VGZEXUPH,123
ADBULPLS,"104,52,102,90,2,69,114,68,40,133"
THZDXHXM,78
CRRUHNXN,123
YLNQNSPG,128
YJUQRTKX,"104,48,40,102"
LWSSJNPL,"64,15"
LKIAJBXG,"48,102,90,114,76,67,68,133"
DAIJJEDF,123
SQUSQNQN,"102,15"
PDLFLQJN,78
CTCZWMRN,68
PSSKJKDQ,90
FTQGFPIF,"133,120,1"
VUBYWFPE,68
RKDTRZYO,"114,102"
ZSVFLMVW,"102,2,128,10,68,78"
EEFHJPDU,68
KRGGXPTK,"2,68,15,22"
CUUMDFUP,68
RWFFTEWB,"48,32,135"
IGTPHSOM,52
JLMUAADM,68
KHUCPPTK,"2,15"
GMXNKFXO,"104,48,102,135"
IEAVUPZC,"2,68"
XQJQTEOD,2
WNQUBSPG,15
CMRBDYSZ,40
QOJYQXDO,"91,29,1"
VPKJZMLY,123
WUPFSBGU,"40,69,52"
PBTEEPKK,"38,104,90,68,133"
RQQBYHDU,"13,102,67"
FSWSTVKA,"128,102"
GIOYYANS,"66,68,102"
TDFUAHGW,"114,40,102"
QEPOMUOY,"104,123"
TBDJKJTR,15
LLBKRRAC,133
FVWAUXGD,"68,40"
QAIPUZYO,45
RPEFWTFT,"38,26,102,47,27"
NMJARVEI,"68,52,49"
NXMSYPKK,"52,102,69,68,133,27"
NRCFCDFS,78
RXRLMLHH,68
NOROBQRY,102
RGGZJPIF,"1,123,51"
ACQKWWWK,123
RQJTNCIN,52
KXINGVEI,"2,40,49"
QCZOLPTK,"2,22"
JEGAMNQN,"2,68"
GDAYFVMW,"68,78"
BIHKKSMJ,102
UAARUGCS,100
HHLUIJVY,"40,69"
RBPSCHSA,68
KTKLCKEW,"69,67"
HSGBCLHH,"40,7"
ZPHVPUDI,68
ZKMYPZGK,78
DJCHAIQR,"68,133,102"
SBCLPVKA,"102,15"
NNXORXMC,"40,102"
PWYEMBQT,"69,102"
NXKJKNCR,"104,102"
KVTCBYUQ,"105,40,78,47"
WDHVZSOM,"48,52,101"
BILMPXGD,"68,133"
OEMOBDGW,13
DHYQZVEI,"104,102,90"
EXMKCBXG,"104,32"
VVTOCBQT,68
EUCCLUIV,52
REYJMFAG,123
MCFVUNPL,16
NGKXPHGA,40
XVKACDCC,"128,102"
YJGVXEUV,68
KYXWKPLS,"38,104,102"
JVVEIFJO,"68,133"
PDCOCEWB,"48,32,135"
UTSETVMP,102
DJSSSXGD,2
CDRCEEWB,"48,32,135"
QEYXQJKQ,"58,102"
TGWULPKT,"123,102"
MNFGVNSU,133
XDMOMUPH,123
XGZZJQRD,"68,103,78"
DLMZYWUH,"69,102"
SWLEQPTK,"2,68,15"
LBTDGVMP,"68,133,102"
YYZMLPTK,102
DBRKDUJL,107
RGJRMGIW,"68,90"
EBLMWSOB,68
JZGBGMRN,"48,102,90,2,40,133"
YNTAOEWB,"68,133"
MEIPEPIF,121
LUCOWJVY,"48,40"
DAVHBUHU,90
KSGQXVTI,"2,48,32"
KZYGEXGD,67
LCUUXHDU,"13,102,67"
CDPFNVYU,38
XJNPBRAC,133
EOVMZZIE,"48,40"
SCJDSKOU,"68,102,15"
BBUZSCEI,"68,78"
FOGOMVEI,"104,102,2,15,68"
OZZPTNQN,102
ROAQJESP,"114,40"
QHFFYFGA,90
NTLBTFFP,102
ZYJULPTK,"2,68,102,15"
KVKEPMZL,103
CJGGEMWW,15
KQEEYIVA,58
AEGDWKWA,"68,78,100"
BQOEHVEI,"104,90,2,103,40,133"
CBCPJBBY,"21,40"
SLMRRXXP,78
JBRICICC,"21,68"
UOAPRPKK,"38,104,90,68,133"
NNUUMNQN,15
BDNNPNQN,"2,68,15"
VCOKLHAQ,"102,90,15"
LMPMSUDI,"2,68"
YWNANOIM,"2,94,68"
JOJTPFXO,"102,90,15"
FZDUAPKK,"68,90"
EDAUFWMK,78
NCZITFAU,"58,66"
VSLXFHFB,"133,102"
JFUYFXGD,100
HRRGXXYT,"2,99"
CRTILGBP,78
NMVPOREH,68
BBJDVKRF,78
FKEWOJBD,102
TGSKIFXO,"104,48,102,135"
KPENBYMI,"120,40"
VMLTRFFP,40
QLQWDXGD,52
KDUWWKDQ,"52,69,102"
QVBVHVEI,"104,102,90"
LULOMLHH,25
NBTSJIBW,68
UTIZONPL,123
XVAVISBA,133
NFKVLRME,"68,94"
FZVCBBQT,67
GEDZTWUH,102
JQDCTUDI,"2,68"
QYPQUKGZ,37
ZFFWLADX,"52,69"
VCACFBQT,"40,102"
YOOZIGCS,"2,1,102"
DEMAPHEB,78
HNCPGQXC,133
FBQKWUDX,133
YUSRICIN,"69,41"
ZMMKTXGD,102
IQYQWBQT,"133,45"
CPJBTPTK,"2,68,15"
KTJKDQWI,"104,68"
KEUSMSDK,68
LNZQSEOD,102
TUWTZNSU,133
RVXXBFXO,"104,48,52,102,135"
JLILGBRS,78
LSKWYADX,"52,69,102"
CUEYGHGA,"102,116"
EBJLCFIO,"2,15"
BUCHDUDI,"104,68,102,15"
JZTXQPKK,"38,104,133"
TNDLBUXR,"40,67"
JNDKFSVW,"102,78"
HGUGMDGW,133
ZXBWTKOU,"48,133,102"
JCSCKEWB,90
GQIYRPKK,"52,102,114,133,27"
DZSRSFFP,102
MKOECZQJ,"68,65"
UPPVSFUP,"102,112"
WOZVRBQT,"68,78"
KFIBYHFB,"68,40,133,102"
BITTFNQN,"102,15"
FFJUSSOM,52
LOJZMVKA,15
NYOSLFJO,68
WRQOJFPE,102
XEMLQTFT,"38,102"
RPFLJSOB,78
HVUXNPTK,2
BXANCKRF,2
RIAYHCJH,78
JHKZMONO,"102,15"
RPVAXRYK,78
EALSVZAA,123
SHELYVMS,"104,40"
ZRALHNSU,"133,100"
JUHNQPTK,"68,15"
DEVJLBQT,68
EACRBSOB,78
MBVGZNPO,"2,133"
LZWAVANS,78
AGVYUNQN,"102,15"
UDJNBLBD,"2,68"
OYGFMKOU,"102,15"
KZUYHUOY,123
QBBWNVMW,"2,68"
WAJWDDAL,"68,32,123"
HYBRZSOB,68
VUSVJLSQ,"68,40,69"
JYMFMUDI,"2,68,15"
NBCKWSEB,15
EQQGTVMW,78
ARRBXMVW,"2,68,102,15"
QPKWJBQT,52
XDATTDFC,68
BFIBUIYC,"133,102"
LHAHRAYR,2
XQQXOHGA,"97,78"
NDCCIONO,102
DPGBJIWV,"48,52,102,69,15,133"
UUJBZDAL,"52,102,2,69,68"
YBLLCHVR,"7,8"
SEJMDXSF,"102,15"
GJLRHVMW,"68,78"
EPZFWRHW,"68,40"
JLBFALSQ,"8,15"
QUJGLMVW,15
XZQNZVEI,"52,103,90"
ETLTCKDQ,"52,102"
ALZXBJKQ,"40,7"
PCJNVFGA,40
LWRUYPIF,"5,8"
QCNDHTFT,"38,26,102,47,27"
VBPSUVCV,68
TFSAWRLL,"58,104,2,128,100"
EHYJZMVW,"58,104,102,2,128,10,118,68,78"
HTSVLZIE,"52,102"
URVGPPAF,68
QXKVVVMP,15
VJCAKDHC,"40,52"
MIRRXKOU,"105,102,69,15,40,67"
DDXFUPIF,"2,91,67"
YODZMVMP,"52,102,69,40,133"
XOLTUTFT,"38,26,102,47,27"
OOCFUNPL,121
QLWZUWMK,78
UKNUWRAC,100
HKEUKPTK,"102,2,15,68,22"
AFJLVDSN,"14,51,100"
INOMLREH,48
JRDMQXGD,2
SBQZLAEM,40
CGSNUMHZ,"7,8"
NYCSNUXS,68
BWFHUYSZ,47
ASKWBUDI,"2,68,15"
UPCFIMZL,48
JAPUWPHK,102
FBJWAXMC,"80,102"
BDJDEVEI,"48,52,102"
VOMCCNOT,123
BVPJQACP,68
UGSVOKEW,"40,133"
VRAVGOIM,68
GKUHTDSN,"8,100"
PMWIRCIN,"69,45"
BJVSVGCS,"104,3,102,2,133,1,97,118,68,96"
FZTXCGJU,25
YEHIGUDI,"104,68,103,15"
QCBMWBQT,"2,65"
TOBOCVMP,"51,8"
OVUTTNPL,2
OXRIXFUG,78
ISSCUYTZ,"104,133,15"
JTMFJMVW,"58,104,102,2,128,10,118,132,68,78"
FPHHPNMW,102
NPOMTXDO,100
HGKNOTFT,"38,26,27"
AUTHZNSU,108
WPJCRRDX,"2,102,67"
KINSLMYV,16
OCONFUPH,49
MVFYRMVW,"2,15"
XFVXKUPH,123
NXYMFPKK,"68,90"
ANVSTEUL,68
RLFGTEZZ,133
ZONVDUOY,"52,102"
WKDLOMVW,"52,102"
ROVNUXEV,"68,78"
APJJNXYT,"104,99,116,74"
WATCGZON,50
QGLNMRLL,"96,133,1"
JCAETPIF,"48,102,100"
TVULPHGA,78
IAYZYADX,"40,102"
PHCDMSPG,128
VZCOYVRU,"68,78"
UHOFOBXG,102
QKFYEUDX,"48,52,133"
FURQGHCU,"102,15"
TJXSVVYU,102
FUEPAFGA,"68,52"
ZQZTTBXG,"104,32"
YWYYFWUH,102
WMCMCLWC,68
IXHMHXER,78
DATOTXGD,102
HJSXAIQR,"102,1,97,78,100"
SWLPRYUQ,"102,78"
FSCHVHCQ,"48,102"
KCGCJMVW,"102,128,10,68,78"
IVHRDIQR,"68,133"
CKFDIFJY,"40,7"
MCSCKVYU,"2,133,102"
JRMUKVKA,"40,103,80"
OGGLJLHH,"68,65"
LFQXAGIW,"2,68"
OXWEGGCS,"104,108,3,102,116,2,68,133"
BAZKEDSN,"14,8,100"
YSJDJWZS,"123,102,45"
VEZIDJVY,"69,52,133"
QNUCMGHA,"2,15"
QNJXCSVW,78
LDFFJSBA,"38,102,26,135,69,1,67"
SYHTNJYD,"68,96,78"
HGNJEDFC,"84,68"
TBWPYTFT,"38,102,26,90,47,133,27"
KYCBNMVW,"58,104,102,2,128,10,118,68,78"
PMVRGNQN,15
WHCSASBA,"26,102,135,69,1"
BPMBANPL,"2,49,15"
TAJHDMRQ,68
QZARHFAU,58
QDNYMWBO,"2,52"
ZDCTIUDI,15
IMBGFZXQ,"48,102,15"
CSJYRNQN,2
RFRYUYTZ,90
GSKRIPLS,"68,133,102,90"
TOPRVMYV,78
FTPSZZTV,"2,95"
QQHYDKEW,20
KMBKCHGA,"102,116,133,68,97,78"
UOOAMHAQ,"2,68,52"
SYHFNEQQ,68
RSBQFGCS,"1,47"
AYQWMVKA,102
LZKILHPH,69
DFCHPDSN,133
LGMTSZQJ,"52,133"
TOLPRFXO,15
OUYQLHVR,78
CHIJJPLS,"102,90"
BGCNTWBC,78
NTJYTZJZ,"15,67"
WOUFFFJO,68
OCFWGKRF,102
EVTFPUDI,"52,15"
QLLXBJVY,"102,15"
UWZRNZQJ,104
WRQLLBQT,40
IAURYNPL,"133,76,51,12"
GATFJDPR,"58,133"
HMPHVSEB,"102,15"
RMBQRNPL,"49,15"
TVIPUTKX,"104,40,8"
GQKYNFYY,40
JOABNRAC,"133,102,67"
VOERPLZD,68
IUYTKOIP,67
NCJQOKOU,"52,110,15"
PVEGOMHZ,102
BVWYIOYV,"23,97,27,78"
OXBMYKGZ,"68,49"
DHXZIMZL,68
KNAJTONO,"102,15"
EQFTEZON,123
GDXDUMHZ,68
MZIMALWC,133
UMVDZAMC,"40,133"
PHKBUXGD,100
PYHJKVKA,15
QZCHOUDI,"104,2,103,15,68"
XVPZAVKA,"2,100"
LLMPZFUP,"62,68,112"
FMZZREUL,68
UQMKOPJK,78
DSOWPMVW,"128,102,15"
AMVCDFGA,133
UEKSNEOD,133
OEZDCUIV,123
ZYSGUVMW,68
SJHVDQRD,78
YPUVLXGD,"29,51"
EZAOTFUP,102
FMVLWPTK,15
JJCWAUOY,"123,28,15"
SIJRSEWB,90
AYJFKXMC,102
TWDFNAEM,102
GQRWFJKQ,"40,7"
LLDDVKRF,38
VCJDVFNJ,"16,123"
BYTMCWUH,102
ESJHCJDE,76
IUNRPWUH,"40,102"
PJANKBQT,68
BMTUSUJL,"104,102,78"
SZFRZFFP,139
NAUBAXRE,"38,2,68"
BYXFFHVR,"68,8"
MQVBWXRE,"2,68"
EBPLXUDX,"68,52"
AWWTSBQT,"68,82"
OLBZXVOG,102
LIMMXGQD,68
WRPZWNQN,"68,15"
GZLGAMRN,"40,133"
TBJHYVEI,"48,133,102"
OOTCBXGD,100
TOHQUFJG,2
GUYYKLVZ,"133,78"
RJJGWXGD,74
LVQEWHSA,40
HEKHIQTX,"128,2,102"
TKCQLXMC,"40,80,102"
CTPOVNCR,"104,123,15"
PUYYRBQT,"108,67"
MXKDAKGZ,123
EILFLFFP,123
METEBRAC,102
IREIVFUP,68
GEIHGHGA,"25,102"
CNHJZHSA,"118,69,52"
PDSEQVTI,"2,48"
MOLCQIWV,90
USDKXZIE,"40,78"
VRJOBCIW,102
LZFGSUDX,133
FIIVCTFT,"38,102,26,90,47,133,27"
WKNXSWMK,68
VKZXFUXV,102
QMJSEPHK,"128,102"
LGDSTHFB,"133,102"
YSTDZTHG,"133,45"
ZWMTUTHG,100
AXUTGNCR,"104,90"
MCEAMNQN,15
VYHVNNQN,102
JAFFGIWV,38
DLHEAPIF,"2,68,46,102"
ABUMVDAL,"104,123,102,2,5,32,13"
PDTGXOIM,78
ORKITFXO,"68,102,15"
KFJFWUJL,"68,78"
GQHTMFUP,102
ZXTWMLVZ,78
JARPYUDX,133
SSRYLVEI,"104,48,49,90,2,103,40,133"
GSEBEYSZ,78
WZHYLLHH,"133,65"
IMJGORAC,100
ALIWNMVW,"58,104,102,2,128,10,118,68,78"
GTQWWLWC,133
PDXOGEUL,68
LTVUXNPL,"106,65"
OMBSSNQN,"102,15"
BIYQXFGA,"48,102,81,128,78"
TAHVANQN,68
TPPOWAFG,68
BFKJASUS,15
VTYUYPTK,"2,68,15"
EHDSIADX,"80,102"
PFMLMVKA,"102,15"
RBSUEBQT,67
BOIVXVTI,"2,68"
KOJLEGIW,"2,68,40,90"
KFBAKXSF,"21,40,52"
OHYYDPIF,123
OLBUKQTX,40
AMQOZPKK,"52,102,69,68,133,27"
LPNUKNCR,102
LNLMVPKK,"52,133,27,102"
SAUBXTEK,"40,102"
MJJMIZQJ,10
PGQFTHAQ,"95,108,102"
EWVRPWBO,"40,78"
UGICZMCV,85
NRIHASOB,68
VIVHSKOU,"133,102,15"
YGFVLHAQ,"133,102"
XTJHSIJJ,2
WEFJGPZC,2
XDXQRJBD,102
LYAUITHG,"68,133"
HOBKINPL,102
BWBVAXSF,"49,15"
UTOTOQTX,"40,7"
COFLOVMP,"2,68"
SJHKUFNJ,"52,100"
PUABQHGA,"102,116,2,68,133"
ILDOQGIW,"40,90"
AEGVDREH,52
PRCUCDSN,"7,8"
ZWFAAAMC,109
FZIICKEW,"13,67"
QHUZVIQR,"1,102,100"
OYTJJBQT,"68,95"
MGGTWSUS,"48,15"
NIFOXHGA,68
ESJCMBME,40
RMDLHXGD,40
JJLJCXXP,"68,78"
WWTMZFGA,"69,133"
FYHHHPTK,2
JTFXCNJC,46
RRNYEWUH,"105,40,102"
AMVBLLHH,"123,67"
BZSGJWUH,"110,90"
JOEVZQCN,38
LPRDNVEI,"40,102,90,22"
HTDYEXGD,102
BTEPLBQT,"58,68"
RFZTMVMW,68
HLSLKPIF,"120,1,102"
JEDLFKOU,"102,67"
NGOLMFXO,"48,52,102,135"
WKQQZUDX,133
LDKCYDGW,52
SGNQHZXQ,"102,15"
VVXDGNPL,"2,108,68"
CCZNDUHU,40
KYCWEFAU,"41,13"
ZLSNPPTK,"102,15"
RISCUQCN,16
XRXWDKOU,"102,15"
STAOGYMI,"104,48,135,67"
AKPNRXGD,55
QPEPDZLK,104
OWQXGLBD,68
GIDGLPKK,"38,102,90,84,67,68,133"
INLLENQN,15
KPNAYPKK,"38,104,90,68,133"
ZOXWLEBY,102
WZGLZJWU,40
SSWBYNPO,133
DRQMTNJC,78
GLZQKNQN,102
FCZJWDMX,15
YLUNTRAC,"2,68,133,78"
BYIMASVW,"40,52"
RGPJQPTK,"2,68,102,15"
OWGVZQDT,102
ITVLKAMC,"133,102"
DQKVTAFG,68
TOYETKOU,"2,15"
IYQVVHVR,"68,139,78"
EFSEUSBA,"32,103,102"
SNWXVAHW,69
NEPMKADX,52
LZMNNWZS,"123,45"
CQFBCWPM,"96,27"
VGZTRHGA,"48,133,102,90"
SJTSCPDU,40
QKGWNGHA,68
LQRDFWUH,"133,102"
YJWPQOIM,78
JDJRBHGA,"2,68"
GLXMVFPE,68
EJJEURGE,40
FFERMQFB,68
QOSMKPKK,"38,104,90,68,133"
MXGODPIF,123
AFEGAIQQ,78
CGBHBSFN,68
