video_id,labels
ZCFAQHFB,"102,15"
CGXWWPIF,123
BTXLJNXN,123
NXVZPEOD,"68,52,69,102"
XWFHHBME,132
JHXSQKDQ,40
XBEFVPIF,121
LKBCKDAL,"104,5,67,7,13"
WDMMFUPH,"40,123"
IIVSLUPH,123
FDSODQCN,"68,102"
EOOXTUPH,"40,7"
IBSVWHSA,"52,102,2,15,68"
ORXUGOIM,78
JFUJBBQT,102
CKRIHUBE,78
LRANJFFP,68
UOFDZXMC,"40,80,102"
XNJWHONO,"102,15"
TLKZQCEI,40
ITVMAESP,40
JCIDOBXG,"104,32"
ZYTMGGDO,78
PHTRKPTK,"104,52,102,15,68"
YFOATMVW,"52,102,15,132,68"
LYPIGXGD,"120,40"
YFSLMPIF,"102,1,51,14,133"
ODTIKPTK,"68,102,15"
UCFKXVOG,"68,94"
QWZEHQTX,"40,7"
KYYKHLBD,133
JGPNIDAL,"102,5,68,40,13"
TNSLTXDO,"1,51"
XXNHQQTX,102
UYTSHUPH,"68,102"
QAQUUXGD,100
TSITJVTI,"2,48,68,104"
WWZMHUJL,"104,133,102"
PAOQNCEI,40
DAQBOUDI,"104,102,2,15,68"
WANEADAL,"104,123,5,40,13"
PXVLBTKX,"48,40,102"
QUWLVYMI,52
OMIWWBXG,"104,32"
IAKUUTHG,"68,133"
CAGRWLHH,"58,68"
YBMVERFV,78
OGXJFVTI,"48,32"
KMUXAUPH,"40,123"
LOYRBFNJ,10
QTDYTXEV,68
OHKYGRAC,"68,133"
TNRZIEOD,"52,102,15,68,133"
KANMQVDY,15
RJOTMMVW,"102,2,128,15,68"
QPVEJNQN,15
DKOETQCN,133
EAMYQBME,40
PDBERVCV,68
COPCOXGD,133
SBSDVVTI,"48,32"
ACJGHCDA,2
KXGNTNPL,"76,133,102"
EXUMRDPR,"104,133"
LRLMYPAB,"98,7,8"
KWQZZYUQ,"78,45,102"
MCRARYUQ,68
ZXAIRPIK,123
PLGEOPIF,"68,102"
UYHGOXYT,104
XAYUBHVR,68
PTILXXRE,"2,68,103"
SMKJFVEI,"40,133,102"
CTBPQHDU,13
DGNEDEWB,"52,133,27,90"
CIVUADAL,"104,123,5,40,13"
JVCTBKEW,"40,133"
YXWDJKBT,"2,52"
CSEKTUPH,"52,69,40,15,105"
UCEJCNBD,133
NRYJBCJH,"5,13"
KWZEYVCV,"2,68"
CWAJMPTK,"2,102,15"
XRIHXFXO,"104,102,90,15"
AANVVUPH,102
AOENTZIE,"52,69,102"
FBLWUQCN,"16,133"
VGZHSHGA,"102,116,2,133,97,78"
GJNDWVMP,"32,123"
JTPSUQTX,"40,7"
FZACWLWC,133
TYPCCCIN,"48,8"
ONYPAPTK,"2,68,102,15"
KYFASFUP,"2,68"
YNQVUSUS,15
BHAVJLSQ,"52,102"
JHGANPIF,"133,102,100"
OJQFCHVR,"68,8"
QZPWJTHG,"2,68"
OCHQDHXM,"2,68,78,102"
SHURQFFP,"10,102"
PYQYAPTK,"102,15"
JIWWTNPL,133
CJKVHKEW,136
JBYEGJKU,"105,40"
YFCTZBNI,16
JFDPHQJN,47
LQDKLHVR,40
XAOUHSOM,57
QFGKASBA,"102,15"
MIXEFMRN,"40,133"
DNFIRLKY,2
OTDIYRGE,16
JIICLVMP,"40,52"
HMQPOFJY,40
THTVXNJC,"68,133"
FMJZSLDC,78
ZUKMHRAC,67
HNBTRPTK,"104,68,102,15"
ORXKODAL,"104,123,5,128,67,68,32,13"
SBFPVEOD,"133,15"
CVLBYVKA,"102,90,15"
MTKNBDEV,68
WTMDXFFP,102
XUJEENQN,"2,68"
JXPYPVEI,133
AKIYBTFT,"38,26,102,90,27"
LPGNMSEB,"102,15"
VJPPVBBY,40
JRXZYDAL,"68,133"
JPHRTVKA,102
SFRMZVKA,"40,103,78,80"
YALDEVCV,133
LKUSWMVW,"58,104,102,2,10,118,68,78"
VYZKUXGD,38
TXZZLPIF,"121,28"
MWFNSNXN,37
RDWWEUNV,"75,78"
XEIAQDFS,68
BUGLHXTD,"1,7"
LUBRMFXO,15
AYCTAXYT,104
SDNVQIVA,123
LGIJPLSQ,"68,40,102"
HJQKHPIF,"1,102,100,51"
DJYWHEOD,"68,133,102,15"
ERXKUAFG,68
JCIAIUXV,102
HAIWAXFE,"40,121,7"
VUIQGVEI,"48,102,2,67,133"
RDMAZPKK,"68,133"
XMNRDMVW,"58,104,102,2,128,10,118,68,78"
UEWYOYUQ,78
AQUINVEI,"133,102"
OGJYJVRM,78
PGRQFNQN,"2,102,15"
TPKVNDFS,"68,78"
AMSGFIVA,102
YZCNOLDC,"2,68"
XDMKGIQR,"102,39,8,120,97"
TPFAUHGA,"97,78"
FIQTDZQJ,102
UJXCBIQR,"97,39"
YLGHUFJO,68
NSRLLUJL,123
TIOHXDAL,"104,123,5,128,68,32,13"
JZAPBJIR,2
VVNPWTEK,2
LAJTTSUS,102
TIKBFEWB,"68,133,102,90"
BCIMLRLL,58
QARYXRGE,123
OBXCMMHZ,68
JVJPILKY,133
HWROBVMW,68
QIQEHDAL,"104,5,13"
YLBNVKGZ,68
TACPMMME,102
KXQDEHGA,25
SRCTJDFC,68
KLJYQUDI,"2,68,15"
FRUASMYV,"62,68"
RHFXCXMC,80
CFYAMMCW,40
GQKLPAYR,"104,15"
YEEXNFFP,123
BFRSFPIF,123
BTZSJAEM,40
VUGEODFC,68
PNLBLGHA,"128,15"
FNSLWXSF,"102,15"
VFTLJFFP,"123,102"
MHGRYPTK,"2,68,102,15"
VIKKQKGZ,123
HYRIAWUH,"13,102"
UDMFEKRF,68
ZMRDDIKV,"68,123"
KKZFQMVW,"58,104,102,2,128,10,118,68,78"
SEBNEVEI,"102,90,15,40,133"
STCUHUDX,133
EJQXXFXO,"102,135"
MRLHDVTI,"2,48,32"
NLDVGDCC,"68,133,102,67"
MPQTIPDI,123
XZGWUUDI,"68,15"
ADGVZCPZ,2
YTCGNPKK,"38,104,68,90"
GRSODBQT,68
GUBXCXGD,2
MZELKONO,"102,15"
BPGDHVJP,78
BQCBDXYT,"99,102,116"
SHCLSMHZ,"68,102"
HYIERTFT,"38,27,26,47"
ATIDIFFP,123
LITRZFUP,62
DYLCVONO,"102,15"
UDFNYMYV,102
WGGKSVEI,"104,48,49,90,2,103,40,133"
JXEAEKRV,"2,49,102,15"
ZEOYNTLI,102
ALNHDDUC,78
NEDDMUBE,78
CNWZPJIR,52
PCWMLFAU,"68,8,45"
MVSYNGQD,68
YGJHWVMP,"68,52,69"
JDZFAEOD,"102,90,15"
BDZRXEUL,102
QMLAOWZS,"38,123"
OTUMCPKL,78
AWEWPMME,40
KPJUAYTZ,90
FCHZRBSK,123
PMXTIRAM,"68,102"
IKOMGEWB,133
ITFOVXGD,"2,40"
DPOMSEWB,"2,102,90"
HTYIMXSF,"15,102,67"
UGFNHZJZ,"2,90"
ERMJFUJL,123
SQSEGMWW,"2,68"
SEFOLIJJ,"7,8"
ZSOWJGIW,"2,68,40,90"
ATPHEBXG,"48,1,100,67"
PXSOPTFT,"38,96,27,47"
PLMDRTEK,102
DTFMFFFP,"27,102"
TGJPISUS,102
SRDZOBQT,68
DRNXANPL,"102,64,15"
DHRQIVYU,"38,133"
LCLNYLBD,2
HPAJPFFP,"121,123"
NCGARVRM,"120,1"
CEOUAMVW,102
FOKEWQTX,"2,68"
XQYXSXGD,133
QRKBLJWU,"68,133"
FABRWRAH,"2,68,15"
ZVJIVMRN,52
OIDMGDPO,"14,51"
OBQBKCND,68
WBUTAVEI,"104,68,123,102"
YLRDCCGB,"40,78"
XSKHAVYU,2
AOCJBPTK,"2,68,15"
FXHSPAHW,52
RIKOQMME,40
BWLFAFGA,133
NKVLEIQR,"26,102,1,51,100"
NZLKTPIF,"104,102"
GKOZPPTK,"102,90,2,15,68"
PTJWOMHZ,40
GEUUSPTK,15
HKDDUNCR,"104,102,15"
CQAJZZAA,123
OAKGWNSU,"133,100"
RAPCFADM,"75,78"
ATKMKNPO,"128,102,100"
EAMKFBGU,69
BLZNFFFP,"25,68"
LBRQIFFP,96
YVVGVMHZ,"68,78"
VDZOWQJN,"78,67"
FNRIDXGD,"2,68"
AECXTEWB,"83,40,133,102"
KHWOUVEI,102
DJKSHKOU,"69,133,102,15"
GVKWJWMK,"139,102"
SICTTUPH,78
XZUMVKOU,"102,15"
LEFQLVTI,"2,48,32"
ERFVVZIE,"40,69,102,15"
DTTRJBQT,"13,67"
WBKNDGQD,123
CRTFPSBA,"38,102,15"
XLOHXIFB,68
CXVTMQJN,67
IWQQCGEG,78
ZGEFWPIF,"40,67"
FTFJPPKK,"38,104,90,84,67,68,133"
JTPFXMGJ,"2,102"
NFXLJVKA,"25,40,102,15"
MCCOFNQN,15
XLDBILKI,40
XOABDMHZ,"8,78"
HIIZIXYT,102
NMUALLKI,78
CSDSZHGA,"68,97,102,116"
OKGDCTFT,"38,26,102,47,27"
CVQOKNQN,"102,15"
EHAHVVMP,40
RHURDVRM,67
GDWGFVMW,68
DPGYVNQN,"102,15"
EQSEEGCS,"104,108,3,102,116,2,133,1,97,118,68,96"
VLTWBQWI,123
PJIUHFIO,"102,15"
VPAWUJVY,"40,103"
KJYCQFAU,"58,78"
EFATOHSA,69
JDHSRWUH,"13,102"
QTYFRHIS,"78,45"
IBXIUKEW,"13,100"
EYKESJVY,"40,102"
NLRMTPTK,"104,15"
FOLFSSOM,"52,101"
SUSIOKWA,68
ONYLMXSF,"21,52"
JMDAJPIF,"1,123,51"
AAITVVEI,"114,104,40,90"
EDCSCFJO,68
QDYNSEOD,"68,133,102"
OSTRRAFG,68
VCGTFFUP,"2,68"
VHLCVUJL,102
JQIDHTFT,"38,96,27,47"
UUPAWVTI,"2,48"
EQSURAFG,68
ZDSDODFC,68
RJUBCONO,"102,15"
FJHEWTFT,"38,102,26,90,47,133,27"
KPPKCZTV,"2,69"
PWKHOPLS,"102,2,68,40,133,100"
WXMXMTLI,"78,45"
AWQSOTEK,2
UAEWERHB,15
WILPGLZD,52
OEEDMCGB,"75,133"
KMHFTNCR,"68,102"
NGZXTFFP,"123,106,87,139,28,40"
KKHITUOY,"104,133"
CFVSVTFT,"38,27,47"
OLPZOXYT,"2,68,99"
KLFYFPTK,"104,102,90,15,68"
UBINKPKK,"52,102,69,114,40,133,27"
YHCNJBQT,102
RCTGMPKT,123
EJFCOJVY,40
POJFNEUL,112
MVVDXRAC,"102,116"
ZNXCAOYV,78
OCQMODKB,"102,15"
QLYXNYMI,52
YSVFJCNX,133
ZZFBZUPH,"40,102"
QWYLKNQN,102
ZCBZFYSZ,"120,102,47"
RASVZPKK,"2,68"
JBUHKMCW,102
RJYLTPJK,123
QHIWMFUP,68
KNLTJWUH,"105,102"
OQAGVOIM,68
NIUAIWUH,102
INJVGKJZ,78
QFCQLIWV,"68,52,102"
AMIHVHGW,"102,15"
JDGYBAYR,90
CLRISHGA,"133,102"
TLAICPTK,"68,15"
UVEMGFFP,78
YQLVZIQR,"102,133,39,8,120,97"
XZXXPUBE,47
QNVLITFT,"38,26,102,47,27"
LEIEJYUQ,"102,78"
RQHBYHAQ,"95,102"
APTMISOB,68
OHKMDKOU,"69,133,102,15"
OUHCZPKK,"104,40"
XNQGFKEW,1
RKHSNKOU,110
UMBIBFXO,"102,15"
ZYNDZPTK,"68,102,15"
OHRSITFT,"38,133,102"
ZXDDKHGW,15
FNNVSVMP,"108,133"
ZSRPZMRN,"40,133"
UVNKVEWB,"90,2,103,15,68"
YOFHCRAC,133
TDWSNBQT,"40,78"
YCDCPKRF,102
PGQBSEOD,"68,133"
QXSMFBXG,"104,32"
OLATGNQN,15
ZTJARFGA,"133,46"
PSYOGQTX,15
BTFWHWMK,68
TYKNDHAQ,"2,69,102"
UTHMLEUL,"68,112"
GMHMUNPL,40
DZYTKKRV,2
OIBYNDAL,"69,2,68,133"
EUVANIQR,"68,102"
ESGDIIFB,68
XCOBINPL,"128,15"
SVYVBKOU,"128,15,114,67"
LAUJQFAU,"119,120,8"
BWPKIWMK,78
JKCPSRLL,78
GHXXALOI,15
KRMPMTCN,133
WAESOGCS,"104,108,3,102,116,2,133,1,118,68,97"
BFTFOSOB,78
ZUJIYFAG,123
UNUTDBQT,"40,7"
HWPXRVTT,"78,12"
NKGHQLDC,"68,78"
BYYIYIYC,102
BHJBJNPL,"123,5,13"
XDYQLNQN,"102,15"
FJXCXLDC,68
SVNIKQTX,68
LXBQRWUH,"69,78"
UBCGIQCN,"16,46"
PLCBSXGD,"40,133"
BOTUTAMC,"58,87,8,120,133"
SOEBIFFP,"25,68"
UEZYQBQT,52
UBCXKIFB,68
GIFVCAMC,"87,8,102,74"
GEJLPVTI,"2,48,68,104"
QKJGFVIQ,"40,7"
SAGYNPTK,"2,68,104,15"
KKIPJONO,"128,15"
ECSKOVMW,68
MEBQOJKU,"48,102,114,67,133"
GFQMPUHU,2
KBPTTLSQ,"48,40,102,78"
NDWAXFXO,"102,90,15"
LJEOREWB,"90,51,103,27,100"
PCNNMYSZ,"58,48,78"
DLOQEPIF,"51,123"
DRHODGIW,68
TAAYNNOT,123
ACZJMJIR,15
XMOUVNQN,2
WLDANXMC,"40,102"
RQFJUHFB,"103,102,15"
JIYNZUHU,135
TOCDOVKA,"102,2,15,68,133"
ANRVDXER,78
KBUZDHGA,25
VABIZPLS,"104,102,68,40,133"
QIFKMPTK,"2,15"
UDXAIVMW,"68,78"
DFQCEVEI,"68,33"
DPIQVKWA,"78,100"
LOESWBRS,45
PBFHLBNI,45
OLBYGVMP,68
YSWYIBME,40
YTFJAGQD,16
YRBLGLBD,68
GIXREHPH,40
KRUUTVYU,68
MXGQQHEB,102
QJOWHPKK,"38,68,102,90"
ZPXXJJIR,"2,133"
WTBUNPTK,"2,68,102,15"
NDIMNLHH,68
KFNOXFXO,"104,48,102,135"
QHGYSHSA,"118,69,102,52"
WUJNPACP,"9,78"
PPZEGHAQ,"108,102,116,110,15"
NEYXELKI,40
EBZIRTFT,"38,26,102,90,47,27"
CGITDPHK,40
OSTWKPKK,"38,104,90,68,133"
WPJVBKOU,"133,15"
XNFRPBBY,"40,78"
EDRIXQRD,44
NKQKLHGA,"133,102"
QTPYDNXN,"58,68"
IJJCGCEI,"13,78"
QDBQSNQN,2
WLEODUDI,"2,68,15"
SDVMDDKB,"133,102"
MJUIFMRN,90
TGDMFVYK,"68,78"
WXCXNACP,"9,78"
AKWFUBXG,2
CIDWTYTZ,102
BUSLBACP,68
BLHSVTFT,"38,26,27,102"
YOWTKKOU,"68,102,15"
BGPFJSOM,52
BGEZISFN,"68,78"
VGIYYFPE,68
YFMTYXIF,102
JSNIHSVW,48
YCOKCVEI,"104,48,49,102,90,2,103,40,133"
VIIADKDQ,8
LOZMLFUP,"62,112"
IOCXZWBC,133
RUGVITCN,"126,40"
SUJSPRAC,"133,100"
OTIYDJKQ,102
JXOXWPKK,"38,104,90,68,133"
HSGMZTFT,"38,26,102,47,27"
IQMGVJTR,15
PFVGUUPH,"40,13,67"
IOATUNJC,"2,68"
XNCEWACP,138
TGYKJDAL,"104,5,13"
DCBTMAMC,"3,133,102"
GWTWSUDI,"104,68"
OONJNJBD,"128,102"
BCWTOPLS,104
BQPHWKBT,52
JVMSHLSQ,"48,15"
UPVAYSOB,78
PYFJBQTX,2
OSEBENQN,"2,102,15"
IBSQRPKK,"40,102"
ETNWRPTK,"68,102,15"
HACNCGHA,15
IHQJJWZS,"123,102,45"
WTZWSKOU,15
WFSPFVMP,102
KUDCBVYU,"38,45,116,2,133"
FATQITUB,"1,102,51"
NLMXGEUL,"102,112"
CBIOAADX,"52,102"
XUTEXXGD,68
NUXNUHFB,"2,68"
DXCSPGCS,"108,102"
LCIDKJVY,48
QBJLOWBO,"40,102"
TPXWYUUK,102
KUOCDVKA,100
HIPKLJVY,"40,102"
SQNLWSEB,"102,15"
UGRMGKDQ,102
SQZFMEQQ,"68,67"
TTKRAYUQ,78
KDIALUUK,15
PNZGPPTK,"68,15"
ZTHULVKA,"103,80"
KLPXHFGA,"133,90"
AQBFJFGA,"133,46"
DHSNBPTK,"68,15"
AAKRUPTK,"2,15"
OHWOGHVR,78
KFSBADAL,"133,102"
HILPTXSF,"15,102,67"
MRJADPKK,"38,104,90,68,133"
QGYQTPKK,"68,90"
DRBDVBQT,58
ZZHSSDXI,76
LLJZFGJU,"78,102"
KWNOTEDF,"68,123"
KJDODVEI,90
MUIUMEOD,52
JHUKOEOD,"2,133,102,15"
IHBWQUDX,79
ZMDXQGBP,78
JJBBWCGB,133
SYDKDBQT,"8,78"
OKLWNDCD,11
YSIDEMVW,"58,104,102,2,128,10,118,68,78"
NNDGSEWB,"48,32,135"
XHYVYCIN,40
HZAJCEUL,"68,102"
PADRAIQR,97
OSYFLADX,102
JHRUVMVW,"58,104,102,128,10,118,78"
EOMOXGCS,"96,1,97"
HOTAPFXO,"104,48,52,102,135"
TADKBFNJ,133
AWBGJLZD,40
ZQRKDXDB,"48,52"
EKQDVNPL,"105,40,15"
AXFNMNXN,"121,123"
LVTIKUDI,"2,68"
OKCWYBRS,52
KETFRYCR,52
GMPNRSBA,40
AMGRGLLG,"80,102"
BTTXSSVW,68
BASNQPTK,"102,2,15,68,22"
EOLQDIFB,68
XMURKDAL,68
MDUKCUIV,102
GNJXYUPH,"1,123"
BKUGCADM,"27,78"
ZLOOKIBW,"104,49,2,8,68,40"
USLZUPLS,"104,90,2,8,40"
OQOSIPTK,"2,68,102,15"
LVEFMTFT,"38,102,26,90,47,133,27"
DVAUBKOU,"68,102,15"
KAEIULKI,78
XAWNTJBD,"128,102"
ITWJDUIV,52
OTEBUQRY,"84,102"
PMXCZZYO,"117,102,45"
WPLGDSVW,78
DHFFFDMX,"102,15"
RCEDZRAC,133
HPVZLFFP,68
JGKURCEI,47
BFOHUUDI,"104,68,103"
WNRQCLWC,68
DVDSKNQN,"68,15"
OOMTVRAC,133
HRQWRBBY,"78,65"
ZSGEHHFB,15
DDTEBBQT,67
PXDMHPKK,"68,102,90"
WCGSIQWI,15
DJVUZDSN,133
LZJRPLHH,68
HIDWAUXV,15
WFXFNLHH,"68,78"
JLJGIPTK,"102,2,15,68,22"
ZGPLIBXG,"48,102,90,76,67,68"
OWBSFJVY,40
FIHQQXAG,123
DQOPMADM,"27,78"
EDRALOTL,"48,102,47"
DTASQGHA,15
QQFSFMZL,48
POLYPPTK,"68,102,15"
UNRJYFXO,"48,52,102,135"
ICINSQXC,"40,133,67"
XQYJYONO,15
USCXWFFP,78
BZCULPLS,"102,90,2,68,40,133"
FSNAJEUL,"62,102"
OLGXXXTD,"40,7"
KGFXLGIW,68
MHFWPVEI,102
CGSLRRAH,"103,90"
MWIMQVEI,"48,102,69,15,133"
AEABHPTK,104
DPIXILVZ,68
GZZZOUIV,"123,102"
XBSVRJTR,102
XXMBFXGD,"104,68,40"
AOBMAFXO,"104,48,52,102,135"
MFAKSVRM,"0,68,120,1"
ZMQWTBNI,"2,45"
CKAOBLOI,"133,15"
EIJOTEUL,"68,112"
WBSFAUPH,102
IKGXBPKK,"38,104,102,90,68,133"
TRHMLHGA,"2,102"
JTBROPKK,"38,104,90,68,133"
FIKXFFPE,68
QFZJKDCD,"11,76"
RDQFQKOU,"105,102,69,15,40,67"
YPYBPIBW,"2,104"
WNBXAEWB,90
KXZXYHVR,78
QEJVRXTD,68
CEMIIXGD,133
ZGGLIEQQ,78
IAEYGBQT,"68,139"
PKSIICIN,40
QWPCRXTD,40
YXWXEJVY,"48,40,102"
SJNUMQCN,"16,68"
AVNWLKRV,"40,8"
CPJYAPIF,102
NWEOFPHK,2
MFGLVLLG,102
NJYVHFAU,13
LNYINVMW,68
NBKYGPLS,"2,68,90"
ZLSZAFUP,"2,68,102"
RIETJZGK,123
AVGLPNQN,102
VTUNNDEV,"40,78"
TBFEIPZC,68
UMUNHEDF,68
OELTRJYD,78
IEMETBQT,103
SKDELZXQ,102
VOLMDVEI,"40,133,45,90"
BJVPOTFT,"38,27"
SGOJWFYY,25
AZJDUSPG,15
LNPTCDAL,"104,5,13"
PSNZHUHU,40
GMARGEOD,"2,102,15"
BGAUTFGA,"104,103"
LPXZXXFE,123
HLPGWFXO,"102,15"
XFAXHCJH,"68,78"
DXBQGLKY,2
TSRNNPTK,"102,2,15,68,22"
TGNTIMVW,"58,104,102,2,128,10,118,68,78"
VOBMIPIF,28
QFIVHDSN,"91,133"
WEYXIDGW,"104,133"
FTFFGFFP,"123,101"
AMWAABQT,"2,35"
ATJHBGBP,"2,68"
XTRXMSOB,78
WPFBOKOU,"68,102,15"
PGJOGNSU,40
XLJRTEUL,"68,112"
UTQKOTHG,133
QWNKIDAL,"104,123,5,128,67,32,40,7,13"
XJDJKVEI,"68,90"
LEIKLJIR,"2,68,13"
YHMTBVMP,"40,69,102,52"
ZQPZPTFT,"38,26,102,47,27"
PRFTWMRN,"40,133"
GZUZKPIF,"7,8"
EGENIDFC,40
ULDVLLSQ,48
YJFAEPKK,"38,104,90,68,133"
TCCKDMRN,40
AWOBZWMK,139
WFOSIRTZ,78
PESDTNQN,68
IYWTHNQN,15
CHUBEFGA,"81,48,78,102"
OJHGNFGA,123
YKJRKHGA,"25,102,116,40,133"
TWTCMKTH,67
PFSPAPTK,"68,15"
JFPCUGCS,"3,102"
IQGTIKDQ,69
AMYQPJKU,"114,133"
PBFEIFXO,"102,15"
GSNQTIQR,"97,102"
WMTRDWMK,2
UCFURKWA,2
IHJIPQTX,102
PYVZNANS,66
VVXCGBBY,"52,1,102,78"
BYKTDBQT,16
GWIXYLSQ,15
COPJILOI,"133,15"
NQUWKDEV,68
ZMGNFPTK,15
DATRZDAL,"52,123,102,2,69,68,32,133,13"
QRDVKTFT,"38,26,102,47,27"
LQVTUFFP,68
LBVIWMRN,"40,133"
IUFKZHVR,"42,40,7"
OLHQKLSQ,15
DLVNFNQN,"102,15"
PMVMZMVW,"2,68,15"
QMZECCDA,68
VFQLTVKA,"103,80"
UUKHDONO,102
MNOWUSOB,68
QJSPVNQN,"2,68,15"
XPNVBNPL,"2,68,76,133"
GZUWYNQN,15
CNRRWPIF,"40,123,7"
ZWXLPXER,78
FTECTUPH,"133,13,15"
BDORKWPM,"78,45"
WVGCAGCS,"2,133"
SLDMCAEM,40
DDNZZEUV,78
BMWLJRLL,"58,104,2,128,133,100"
MIKVZJBD,"128,48,102"
UCAQLNQN,"2,15"
LEVQOSEB,102
PWQAOXGD,"102,2,63,67,40"
IBXTVLDC,78
UFZACEOD,133
QVVXANJC,46
CVZOVVEI,"40,102"
CGUHQGBP,68
ZJFCVXDB,52
BFEAHNPL,10
LYOGLTEK,"3,102"
MOOUQIKV,113
NEWKUNQN,102
TTQDQFGA,123
MANOLFAU,"13,78"
TVWUXSQK,58
NTWBIDSN,133
KWCJBLVZ,78
WWGXMVEI,"104,48,49,90,2,103,40,133"
WYFWSXHP,52
ICSPLPAB,"5,8,78"
FWULXKOU,"102,15"
NEQNZBQT,102
IXTTFPKK,"38,102"
TNDDZSOM,101
NKUOPBBY,40
QNYHWUOY,102
DSUIJEBY,133
OAVBLPIF,121
LGSHOSOM,52
DSYDMJVY,"48,52,102"
MLHRGWZS,123
VOJQJNQN,"102,15"
UBLNPPKK,"38,104,68,133"
GUJTSUBE,68
KBOYRPKK,"68,133,102"
KSBKTZJZ,15
ENODKPKK,"38,104,90,84,67,68,133"
OSLJHKOU,"69,133"
JJESTTFT,"38,102,26,90,47,133,27"
VBXSTGCS,"108,102,116,2,133"
KRPTRFYS,"68,40,8,52"
BNOQAPKK,"38,104,90,68,133"
EMKLATFT,"38,102,26,90,47,133,27"
CCIDAEWB,"48,32,135"
AFXMXEWB,33
FGVHIGQD,67
ECQKDEQQ,"1,78"
KBEZCBQT,"40,78"
ENPHSVEI,"40,133,52,90"
OQZPZTFT,"38,26,27"
OOGJNEUL,"68,112"
DENXMKOU,"68,102,15"
CPVKAGCS,"104,108,3,102,116,2,133,118,68,97"
QVEVFZLK,40
MHGMOEOD,"52,102,69,15,68,133"
IQZPJOTL,102
SNETQJBD,15
MWIVGFNJ,123
QAVQBJVY,40
SIBCOUIV,"5,8"
HSXGJLKI,78
JFMVAHGA,"2,68,102"
UBWSXPAB,"120,7,8"
OOEGADAL,"2,68"
NQEOQTFT,"38,26,102,90,47,27"
GWRDSQTX,68
SEGVHPTK,104
SKCGPBQT,"72,95"
KEIALWMK,68
QRFICKTH,15
UDQONIQR,"102,100"
RMWWHVTT,12
NOGPUFXO,"102,15"
FMCTVMCW,40
WIKGADMX,"2,15"
YWATMIKV,"68,123,102"
LQFZPFNJ,101
KCLQXUJL,107
CIRXBEUL,68
WHEYSZJZ,"52,69,13,102"
UQDRHVTI,2
NYXWDJVY,40
PCHXXHCQ,48
YXEAGFUP,112
WIOZPZJZ,2
FPBCHBQT,40
XNBMIPDU,"40,102"
HKZFVPAB,"58,68,69,78"
CQQSAXMC,"80,78,102"
BRXMAPKK,"38,104,102,90,84,67,68,133,46"
EELSNOOZ,9
QVJICTFT,"38,96,27,47"
LSVMFPLS,"68,40,133,102"
UYJVQFXO,"104,48,102,135"
HNRKUOIM,68
KJAJWEUL,"68,112"
EFUPBBQT,"104,73,116,2,68"
WYGNPBQT,52
DBNKGBXG,"104,32"
ELJFBELW,68
ZESLZHEB,"91,78"
ZFMAUHXM,78
QRQWZFPE,"1,78"
VSTHWPTK,"2,68,102,15"
BYKYDPIF,"120,133,8"
UWNTXGHA,"128,68,52"
HQFFMVKA,"102,15"
YNRFIXGD,100
RRBKABQT,102
BRILORAC,133
SGVUXVEI,"133,102"
FAAYCHSA,"128,52,69,102"
BYCBLZQJ,"68,75"
TMUMHVKA,15
FXFVTPTK,"68,102,15"
OOUOVNHV,"68,102"
KWWHLDPR,133
YXQGYGCS,"96,1"
UROIHEQQ,"69,133"
SLPCLKBT,"68,133,102"
JUUDQBQT,68
NLXSKUPH,"40,13,67"
PVNMMACP,102
QOVNPUPH,123
UWCFRONO,15
ZFRMLUDI,"2,68,15"
AYNNDSMJ,123
OFHNIGBP,"68,78"
MQRUCPKL,67
LRKASPTD,68
WEPRFUJL,"104,102"
AZVJXVEI,"104,48,49,90,2,103,40,133"
YOSGPZIE,40
DLHMLKOU,133
GKJJPDAL,"5,13,67"
XVKVNXEC,2
GBVCLSAA,52
RYIMMVEI,32
BQCVPCKR,"68,102,15"
DHQAZRTZ,2
CZHPNFJO,2
FFMSILHH,78
UBQARHFB,"68,15"
FCQYFNXN,"109,133,102"
OIOUWYSZ,47
ITVVNTFT,"38,26,102,47,27"
PWUSMHAQ,"68,133,102"
KZYTIEWB,90
RLLXUUDX,"40,133"
HNDGEXTD,"40,7"
JLYWJUDX,"108,133"
EVCTGWMK,"68,102"
ERDOWVEI,38
YNDBLDAL,"123,5,128,67,32,13"
EDERPVTT,78
GEYXPQXC,"40,133,67"
XZFPSUDI,"2,68"
PXJCBHAQ,"102,2,69,114,68,13"
WEMLUZQJ,133
KSZSOFNJ,"46,102"
QBTRCAHK,68
CQBELBQT,57
DUTYGPLS,"2,68,133"
SASMQUDX,15
TRFWABXG,"104,32"
GFZLKJVY,40
HHQAOMRN,"104,68,52,102"
YQCRUGCS,"3,133,116"
EQNRWUJL,"68,123"
ZXNKWPTK,"104,102,90,15,68"
NHLZRNQN,"2,68,15"
YUSRLBQT,67
BUFONXEV,"68,97"
QOPZCWUH,"40,102"
JKLSOTKX,102
VSEUTKWA,"120,1"
XUQXUUUK,"133,15"
BMHBSGIW,48
HBDXKBQT,"76,13"
JCYGUQWI,90
MSNRELSQ,"48,102,69,40,78"
BRVGVXGD,"40,117"
QTWHFJBD,15
HAZOWSUS,"102,15"
DGSZKACP,78
DCLVGIQR,"102,97,39,8,133"
OTYWQUXR,78
QNUANLZD,40
THOEGGBP,"68,78"
WRIULVMP,"108,133,102"
